DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
10X254,I.S. 254,8,2018,Never ELL,61,595,15,24.6,26,42.6,11,18,9,14.8,20,32.8
10X254,I.S. 254,8,2019,Never ELL,68,596,12,17.6,32,47.1,18,26.5,6,8.8,24,35.3
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2014,Current ELL,31,257,27,87.1,4,12.9,0,0,0,0,0,0
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2015,Current ELL,22,261,14,63.6,8,36.4,0,0,0,0,0,0
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2016,Current ELL,24,265,19,79.2,5,20.8,0,0,0,0,0,0
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2017,Current ELL,17,271,9,52.9,8,47.1,0,0,0,0,0,0
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2018,Current ELL,29,578,17,58.6,11,37.9,1,3.4,0,0,1,3.4
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2019,Current ELL,26,577,20,76.9,6,23.1,0,0,0,0,0,0
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2014,Ever ELL,37,287,13,35.1,20,54.1,4,10.8,0,0,4,10.8
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2015,Ever ELL,48,293,14,29.2,23,47.9,10,20.8,1,2.1,11,22.9
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2016,Ever ELL,35,305,4,11.4,22,62.9,7,20,2,5.7,9,25.7
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2017,Ever ELL,35,311,1,2.9,19,54.3,13,37.1,2,5.7,15,42.9
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2018,Ever ELL,41,601,1,2.4,24,58.5,13,31.7,3,7.3,16,39
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2019,Ever ELL,43,600,5,11.6,17,39.5,16,37.2,5,11.6,21,48.8
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2014,Never ELL,50,286,23,46,22,44,5,10,0,0,5,10
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2015,Never ELL,56,288,22,39.3,21,37.5,9,16.1,4,7.1,13,23.2
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2016,Never ELL,52,305,7,13.5,31,59.6,9,17.3,5,9.6,14,26.9
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2017,Never ELL,56,307,9,16.1,23,41.1,21,37.5,3,5.4,24,42.9
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2018,Never ELL,65,602,5,7.7,31,47.7,17,26.2,12,18.5,29,44.6
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,2019,Never ELL,52,598,5,9.6,26,50,17,32.7,4,7.7,21,40.4
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2014,Current ELL,8,277,6,75,1,12.5,1,12.5,0,0,1,12.5
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2015,Current ELL,12,238,10,83.3,2,16.7,0,0,0,0,0,0
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2016,Current ELL,8,259,7,87.5,1,12.5,0,0,0,0,0,0
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2017,Current ELL,4,s,s,s,s,s,s,s,s,s,s,s
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2018,Current ELL,6,565,6,100,0,0,0,0,0,0,0,0
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2019,Current ELL,11,575,8,72.7,3,27.3,0,0,0,0,0,0
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2014,Ever ELL,28,299,8,28.6,12,42.9,7,25,1,3.6,8,28.6
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2015,Ever ELL,21,293,5,23.8,12,57.1,4,19,0,0,4,19
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2016,Ever ELL,32,301,7,21.9,14,43.8,7,21.9,4,12.5,11,34.4
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2017,Ever ELL,33,s,s,s,s,s,s,s,s,s,s,s
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2018,Ever ELL,27,602,1,3.7,14,51.9,7,25.9,5,18.5,12,44.4
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2019,Ever ELL,34,599,4,11.8,14,41.2,15,44.1,1,2.9,16,47.1
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2014,Never ELL,58,297,16,27.6,30,51.7,10,17.2,2,3.4,12,20.7
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2015,Never ELL,51,301,11,21.6,22,43.1,17,33.3,1,2,18,35.3
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2016,Never ELL,45,300,13,28.9,15,33.3,14,31.1,3,6.7,17,37.8
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2017,Never ELL,45,315,7,15.6,9,20,23,51.1,6,13.3,29,64.4
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2018,Never ELL,61,602,5,8.2,27,44.3,16,26.2,13,21.3,29,47.5
10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,2019,Never ELL,61,601,7,11.5,26,42.6,21,34.4,7,11.5,28,45.9
10X308,BRONX DANCE ACADEMY SCHOOL,8,2014,Current ELL,5,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2015,Current ELL,6,290,2,33.3,3,50,1,16.7,0,0,1,16.7
10X308,BRONX DANCE ACADEMY SCHOOL,8,2016,Current ELL,2,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2017,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2018,Current ELL,5,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2014,Ever ELL,9,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2015,Ever ELL,12,307,0,0,8,66.7,4,33.3,0,0,4,33.3
10X308,BRONX DANCE ACADEMY SCHOOL,8,2016,Ever ELL,17,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2017,Ever ELL,22,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2018,Ever ELL,13,s,s,s,s,s,s,s,s,s,s,s
10X308,BRONX DANCE ACADEMY SCHOOL,8,2019,Ever ELL,21,610,0,0,6,28.6,8,38.1,7,33.3,15,71.4
10X308,BRONX DANCE ACADEMY SCHOOL,8,2014,Never ELL,56,295,16,28.6,27,48.2,10,17.9,3,5.4,13,23.2
10X308,BRONX DANCE ACADEMY SCHOOL,8,2015,Never ELL,47,305,7,14.9,22,46.8,16,34,2,4.3,18,38.3
10X308,BRONX DANCE ACADEMY SCHOOL,8,2016,Never ELL,66,311,4,6.1,33,50,24,36.4,5,7.6,29,43.9
10X308,BRONX DANCE ACADEMY SCHOOL,8,2017,Never ELL,63,314,7,11.1,19,30.2,31,49.2,6,9.5,37,58.7
10X308,BRONX DANCE ACADEMY SCHOOL,8,2018,Never ELL,53,604,3,5.7,21,39.6,21,39.6,8,15.1,29,54.7
10X308,BRONX DANCE ACADEMY SCHOOL,8,2019,Never ELL,57,605,2,3.5,25,43.9,18,31.6,12,21.1,30,52.6
10X315,P.S. 315 LAB SCHOOL,8,2014,Current ELL,2,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2015,Current ELL,7,257,6,85.7,1,14.3,0,0,0,0,0,0
10X315,P.S. 315 LAB SCHOOL,8,2016,Current ELL,12,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2017,Current ELL,2,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2018,Current ELL,5,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2019,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2014,Ever ELL,10,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2015,Ever ELL,8,301,0,0,7,87.5,1,12.5,0,0,1,12.5
10X315,P.S. 315 LAB SCHOOL,8,2016,Ever ELL,5,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2017,Ever ELL,8,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2018,Ever ELL,4,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2019,Ever ELL,8,s,s,s,s,s,s,s,s,s,s,s
10X315,P.S. 315 LAB SCHOOL,8,2014,Never ELL,14,300,1,7.1,11,78.6,1,7.1,1,7.1,2,14.3
10X315,P.S. 315 LAB SCHOOL,8,2015,Never ELL,20,308,3,15,6,30,8,40,3,15,11,55
10X315,P.S. 315 LAB SCHOOL,8,2016,Never ELL,30,313,4,13.3,9,30,12,40,5,16.7,17,56.7
10X315,P.S. 315 LAB SCHOOL,8,2017,Never ELL,13,314,2,15.4,4,30.8,6,46.2,1,7.7,7,53.8
10X315,P.S. 315 LAB SCHOOL,8,2018,Never ELL,21,607,1,4.8,9,42.9,7,33.3,4,19,11,52.4
10X315,P.S. 315 LAB SCHOOL,8,2019,Never ELL,24,601,5,20.8,6,25,8,33.3,5,20.8,13,54.2
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2014,Current ELL,19,243,17,89.5,2,10.5,0,0,0,0,0,0
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2015,Current ELL,21,253,15,71.4,6,28.6,0,0,0,0,0,0
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2016,Current ELL,11,254,11,100,0,0,0,0,0,0,0,0
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2017,Current ELL,23,265,20,87,2,8.7,1,4.3,0,0,1,4.3
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2018,Current ELL,16,576,10,62.5,6,37.5,0,0,0,0,0,0
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2019,Current ELL,22,576,14,63.6,8,36.4,0,0,0,0,0,0
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2014,Ever ELL,28,290,10,35.7,14,50,4,14.3,0,0,4,14.3
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2015,Ever ELL,23,299,7,30.4,11,47.8,4,17.4,1,4.3,5,21.7
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2016,Ever ELL,30,302,6,20,16,53.3,6,20,2,6.7,8,26.7
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2017,Ever ELL,32,306,2,6.3,18,56.3,12,37.5,0,0,12,37.5
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2018,Ever ELL,26,602,2,7.7,9,34.6,12,46.2,3,11.5,15,57.7
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2019,Ever ELL,22,603,1,4.5,9,40.9,9,40.9,3,13.6,12,54.5
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2014,Never ELL,68,290,20,29.4,41,60.3,6,8.8,1,1.5,7,10.3
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2015,Never ELL,70,296,16,22.9,42,60,9,12.9,3,4.3,12,17.1
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2016,Never ELL,69,287,28,40.6,29,42,12,17.4,0,0,12,17.4
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2017,Never ELL,72,297,16,22.2,35,48.6,20,27.8,1,1.4,21,29.2
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2018,Never ELL,60,599,5,8.3,31,51.7,18,30,6,10,24,40
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,2019,Never ELL,81,598,12,14.8,37,45.7,26,32.1,6,7.4,32,39.5
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2014,Current ELL,35,258,30,85.7,5,14.3,0,0,0,0,0,0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2015,Current ELL,28,250,23,82.1,5,17.9,0,0,0,0,0,0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2016,Current ELL,25,264,21,84,4,16,0,0,0,0,0,0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2017,Current ELL,22,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2018,Current ELL,26,584,10,38.5,14,53.8,2,7.7,0,0,2,7.7
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2019,Current ELL,28,582,12,42.9,13,46.4,3,10.7,0,0,3,10.7
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2014,Ever ELL,13,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2015,Ever ELL,15,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2016,Ever ELL,17,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2017,Ever ELL,23,316,1,4.3,10,43.5,9,39.1,3,13,12,52.2
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2018,Ever ELL,20,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2019,Ever ELL,12,612,0,0,1,8.3,7,58.3,4,33.3,11,91.7
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2014,Never ELL,1,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2015,Never ELL,1,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2016,Never ELL,3,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2017,Never ELL,5,s,s,s,s,s,s,s,s,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,2018,Never ELL,1,s,s,s,s,s,s,s,s,s,s,s
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2014,Current ELL,42,259,27,64.3,14,33.3,1,2.4,0,0,1,2.4
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2015,Current ELL,42,267,31,73.8,11,26.2,0,0,0,0,0,0
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2016,Current ELL,43,270,27,62.8,14,32.6,2,4.7,0,0,2,4.7
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2017,Current ELL,42,281,23,54.8,10,23.8,6,14.3,3,7.1,9,21.4
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2018,Current ELL,50,581,26,52,18,36,6,12,0,0,6,12
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2019,Current ELL,44,580,21,47.7,20,45.5,2,4.5,1,2.3,3,6.8
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2014,Ever ELL,32,291,9,28.1,21,65.6,2,6.3,0,0,2,6.3
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2015,Ever ELL,20,292,5,25,13,65,2,10,0,0,2,10
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2016,Ever ELL,41,320,4,9.8,12,29.3,16,39,9,22,25,61
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2017,Ever ELL,33,318,2,6.1,10,30.3,16,48.5,5,15.2,21,63.6
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2018,Ever ELL,32,605,2,6.3,11,34.4,14,43.8,5,15.6,19,59.4
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2019,Ever ELL,58,604,3,5.2,22,37.9,22,37.9,11,19,33,56.9
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2014,Never ELL,52,278,26,50,24,46.2,2,3.8,0,0,2,3.8
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2015,Never ELL,59,298,14,23.7,32,54.2,13,22,0,0,13,22
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2016,Never ELL,55,302,6,10.9,31,56.4,18,32.7,0,0,18,32.7
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2017,Never ELL,65,308,4,6.2,39,60,16,24.6,6,9.2,22,33.8
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2018,Never ELL,81,598,8,9.9,41,50.6,24,29.6,8,9.9,32,39.5
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,2019,Never ELL,68,598,11,16.2,24,35.3,27,39.7,6,8.8,33,48.5
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2014,Current ELL,32,244,28,87.5,3,9.4,1,3.1,0,0,1,3.1
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2015,Current ELL,25,260,19,76,6,24,0,0,0,0,0,0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2016,Current ELL,20,253,19,95,1,5,0,0,0,0,0,0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2017,Current ELL,37,268,25,67.6,12,32.4,0,0,0,0,0,0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2018,Current ELL,28,584,14,50,13,46.4,1,3.6,0,0,1,3.6
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2019,Current ELL,26,571,17,65.4,9,34.6,0,0,0,0,0,0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2014,Ever ELL,41,285,16,39,21,51.2,3,7.3,1,2.4,4,9.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2015,Ever ELL,29,292,9,31,16,55.2,4,13.8,0,0,4,13.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2016,Ever ELL,40,310,0,0,25,62.5,13,32.5,2,5,15,37.5
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2017,Ever ELL,47,311,4,8.5,20,42.6,19,40.4,4,8.5,23,48.9
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2018,Ever ELL,38,608,2,5.3,12,31.6,11,28.9,13,34.2,24,63.2
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2019,Ever ELL,37,603,5,13.5,14,37.8,9,24.3,9,24.3,18,48.6
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2014,Never ELL,107,291,36,33.6,52,48.6,13,12.1,6,5.6,19,17.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2015,Never ELL,91,298,25,27.5,42,46.2,20,22,4,4.4,24,26.4
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2016,Never ELL,83,305,14,16.9,37,44.6,26,31.3,6,7.2,32,38.6
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2017,Never ELL,82,314,9,11,31,37.8,26,31.7,16,19.5,42,51.2
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2018,Never ELL,82,601,14,17.1,25,30.5,32,39,11,13.4,43,52.4
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),8,2019,Never ELL,101,603,11,10.9,38,37.6,25,24.8,27,26.7,52,51.5
10X390,M.S. 390,8,2014,Current ELL,37,255,34,91.9,3,8.1,0,0,0,0,0,0
10X390,M.S. 390,8,2015,Current ELL,24,259,19,79.2,5,20.8,0,0,0,0,0,0
10X390,M.S. 390,8,2016,Current ELL,18,270,9,50,9,50,0,0,0,0,0,0
10X390,M.S. 390,8,2017,Current ELL,31,260,20,64.5,10,32.3,1,3.2,0,0,1,3.2
10X390,M.S. 390,8,2018,Current ELL,42,572,27,64.3,15,35.7,0,0,0,0,0,0
10X390,M.S. 390,8,2019,Current ELL,37,570,26,70.3,11,29.7,0,0,0,0,0,0
10X390,M.S. 390,8,2014,Ever ELL,43,293,13,30.2,21,48.8,7,16.3,2,4.7,9,20.9
10X390,M.S. 390,8,2015,Ever ELL,16,286,7,43.8,7,43.8,1,6.3,1,6.3,2,12.5
10X390,M.S. 390,8,2016,Ever ELL,30,302,4,13.3,19,63.3,7,23.3,0,0,7,23.3
10X390,M.S. 390,8,2017,Ever ELL,38,312,4,10.5,17,44.7,15,39.5,2,5.3,17,44.7
10X390,M.S. 390,8,2018,Ever ELL,42,603,2,4.8,16,38.1,20,47.6,4,9.5,24,57.1
10X390,M.S. 390,8,2019,Ever ELL,44,599,2,4.5,26,59.1,13,29.5,3,6.8,16,36.4
10X390,M.S. 390,8,2014,Never ELL,74,291,24,32.4,41,55.4,8,10.8,1,1.4,9,12.2
10X390,M.S. 390,8,2015,Never ELL,53,292,13,24.5,30,56.6,7,13.2,3,5.7,10,18.9
10X390,M.S. 390,8,2016,Never ELL,49,289,20,40.8,21,42.9,7,14.3,1,2,8,16.3
10X390,M.S. 390,8,2017,Never ELL,63,304,11,17.5,27,42.9,22,34.9,3,4.8,25,39.7
10X390,M.S. 390,8,2018,Never ELL,62,600,5,8.1,25,40.3,24,38.7,8,12.9,32,51.6
10X390,M.S. 390,8,2019,Never ELL,75,597,13,17.3,29,38.7,30,40,3,4,33,44
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2014,Current ELL,62,245,56,90.3,6,9.7,0,0,0,0,0,0
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2015,Current ELL,60,251,53,88.3,6,10,1,1.7,0,0,1,1.7
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2016,Current ELL,47,258,37,78.7,10,21.3,0,0,0,0,0,0
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2017,Current ELL,64,262,47,73.4,15,23.4,2,3.1,0,0,2,3.1
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2018,Current ELL,58,573,37,63.8,18,31,3,5.2,0,0,3,5.2
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2019,Current ELL,53,570,42,79.2,10,18.9,0,0,1,1.9,1,1.9
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2014,Ever ELL,34,294,7,20.6,21,61.8,5,14.7,1,2.9,6,17.6
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2015,Ever ELL,36,290,13,36.1,17,47.2,5,13.9,1,2.8,6,16.7
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2016,Ever ELL,17,300,4,23.5,7,41.2,6,35.3,0,0,6,35.3
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2017,Ever ELL,24,309,1,4.2,15,62.5,6,25,2,8.3,8,33.3
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2018,Ever ELL,31,602,2,6.5,10,32.3,14,45.2,5,16.1,19,61.3
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2019,Ever ELL,13,599,1,7.7,6,46.2,4,30.8,2,15.4,6,46.2
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2014,Never ELL,115,282,61,53,39,33.9,13,11.3,2,1.7,15,13
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2015,Never ELL,70,284,35,50,25,35.7,9,12.9,1,1.4,10,14.3
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2016,Never ELL,69,294,22,31.9,29,42,15,21.7,3,4.3,18,26.1
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2017,Never ELL,69,301,14,20.3,33,47.8,16,23.2,6,8.7,22,31.9
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2018,Never ELL,80,591,21,26.3,36,45,17,21.3,6,7.5,23,28.8
10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,2019,Never ELL,68,590,23,33.8,29,42.6,11,16.2,5,7.4,16,23.5
10X447,CRESTON ACADEMY,8,2014,Current ELL,45,265,33,73.3,11,24.4,1,2.2,0,0,1,2.2
10X447,CRESTON ACADEMY,8,2015,Current ELL,37,258,32,86.5,5,13.5,0,0,0,0,0,0
10X447,CRESTON ACADEMY,8,2016,Current ELL,41,277,22,53.7,19,46.3,0,0,0,0,0,0
10X447,CRESTON ACADEMY,8,2017,Current ELL,48,268,32,66.7,15,31.3,1,2.1,0,0,1,2.1
10X447,CRESTON ACADEMY,8,2018,Current ELL,40,580,25,62.5,11,27.5,4,10,0,0,4,10
10X447,CRESTON ACADEMY,8,2019,Current ELL,45,582,24,53.3,16,35.6,5,11.1,0,0,5,11.1
10X447,CRESTON ACADEMY,8,2014,Ever ELL,35,292,12,34.3,17,48.6,6,17.1,0,0,6,17.1
10X447,CRESTON ACADEMY,8,2015,Ever ELL,40,301,8,20,19,47.5,12,30,1,2.5,13,32.5
10X447,CRESTON ACADEMY,8,2016,Ever ELL,43,310,4,9.3,16,37.2,20,46.5,3,7,23,53.5
10X447,CRESTON ACADEMY,8,2017,Ever ELL,35,317,1,2.9,13,37.1,16,45.7,5,14.3,21,60
10X447,CRESTON ACADEMY,8,2018,Ever ELL,41,603,3,7.3,12,29.3,19,46.3,7,17.1,26,63.4
10X447,CRESTON ACADEMY,8,2019,Ever ELL,41,603,1,2.4,15,36.6,21,51.2,4,9.8,25,61
10X447,CRESTON ACADEMY,8,2014,Never ELL,64,287,27,42.2,30,46.9,7,10.9,0,0,7,10.9
10X447,CRESTON ACADEMY,8,2015,Never ELL,65,299,14,21.5,33,50.8,17,26.2,1,1.5,18,27.7
10X447,CRESTON ACADEMY,8,2016,Never ELL,70,304,11,15.7,29,41.4,27,38.6,3,4.3,30,42.9
10X447,CRESTON ACADEMY,8,2017,Never ELL,69,306,7,10.1,32,46.4,27,39.1,3,4.3,30,43.5
10X447,CRESTON ACADEMY,8,2018,Never ELL,65,602,10,15.4,18,27.7,24,36.9,13,20,37,56.9
10X447,CRESTON ACADEMY,8,2019,Never ELL,66,601,6,9.1,30,45.5,18,27.3,12,18.2,30,45.5
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,8,2014,Current ELL,21,257,18,85.7,3,14.3,0,0,0,0,0,0
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,8,2015,Current ELL,27,255,21,77.8,6,22.2,0,0,0,0,0,0
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,8,2016,Current ELL,28,254,27,96.4,1,3.6,0,0,0,0,0,0
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,8,2017,Current ELL,14,259,11,78.6,3,21.4,0,0,0,0,0,0
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,8,2018,Current ELL,25,579,17,68,7,28,1,4,0,0,1,4
